1662,923363.7342,2718297.587,1706,923595.4918,2718509.365,34,316.1284771,316.1284771,0,FALSE,47.5792144,TRUE,67
1662,923363.7342,2718297.587,1542,922405.4464,2717819.563,35,1073.949001,1073.949001,0,TRUE,243.4885742,TRUE,70
1542,922405.4464,2717819.563,1662,923363.7342,2718297.587,35,1073.949001,1073.949001,0,FALSE,63.4885742,TRUE,70
1542,922405.4464,2717819.563,1500,922158.0187,2717640.878,36,305.3423617,305.3423617,0,TRUE,234.1642317,TRUE,71
1500,922158.0187,2717640.878,1542,922405.4464,2717819.563,36,305.3423617,305.3423617,0,FALSE,54.16423165,TRUE,71
1500,922158.0187,2717640.878,1367,921038.8918,2717268.426,37,1206.47484,1206.47484,0,TRUE,251.592241,TRUE,74
1367,921038.8918,2717268.426,1500,922158.0187,2717640.878,37,1206.47484,1206.47484,0,FALSE,71.59224101,TRUE,74
1367,921038.8918,2717268.426,1178,919951.4551,2717182.456,38,1092.369346,1092.369346,0,TRUE,265.4797682,TRUE,75
1178,919951.4551,2717182.456,1367,921038.8918,2717268.426,38,1092.369346,1092.369346,0,FALSE,85.4797682,TRUE,75
1178,919951.4551,2717182.456,1135,919417.4683,2717203.693,39,534.5032423,534.5032423,0,TRUE,272.277447,TRUE,78
1135,919417.4683,2717203.693,1178,919951.4551,2717182.456,39,534.5032423,534.5032423,0,FALSE,92.27744705,TRUE,78
1135,919417.4683,2717203.693,1032,918906.4012,2717227.69,40,511.6605745,511.6605745,0,TRUE,272.6883985,TRUE,79
1032,918906.4012,2717227.69,1135,919417.4683,2717203.693,40,511.6605745,511.6605745,0,FALSE,92.68839846,TRUE,79
1032,918906.4012,2717227.69,844,917713.0293,2716993.196,41,1255.14741,1255.14741,0,TRUE,258.8831937,TRUE,82
844,917713.0293,2716993.196,1032,918906.4012,2717227.69,41,1255.14741,1255.14741,0,FALSE,78.88319366,TRUE,82
844,917713.0293,2716993.196,561,916119.3729,2716292.556,42,1746.662332,1746.662332,0,TRUE,246.267629,TRUE,83
561,916119.3729,2716292.556,844,917713.0293,2716993.196,42,1746.662332,1746.662332,0,FALSE,66.26762901,TRUE,83
561,916119.3729,2716292.556,417,915184.2244,2715982.402,43,985.3285351,985.3285351,0,TRUE,251.6512523,TRUE,86
417,915184.2244,2715982.402,561,916119.3729,2716292.556,43,985.3285351,985.3285351,0,FALSE,71.65125226,TRUE,86
417,915184.2244,2715982.402,314,914621.9133,2715988.25,44,566.1839339,566.1839339,0,TRUE,270.595851,TRUE,87
314,914621.9133,2715988.25,417,915184.2244,2715982.402,44,566.1839339,566.1839339,0,FALSE,90.59585101,TRUE,87
314,914621.9133,2715988.25,149,913832.4974,2716328.259,45,863.3659825,863.3659825,0,TRUE,293.3020144,TRUE,90
149,913832.4974,2716328.259,314,914621.9133,2715988.25,45,863.3659825,863.3659825,0,FALSE,113.3020144,TRUE,90
149,913832.4974,2716328.259,1,912296.1853,2716484.488,46,1565.283165,1565.283165,0,TRUE,275.8064748,TRUE,91
1,912296.1853,2716484.488,149,913832.4974,2716328.259,46,1565.283165,1565.283165,0,FALSE,95.80647484,TRUE,91
0,912294.3746,2716473.726,127,913699.9129,2716380.574,47,1418.795017,1418.795017,0,TRUE,93.79171846,TRUE,94
127,913699.9129,2716380.574,0,912294.3746,2716473.726,47,1418.795017,1418.795017,0,FALSE,273.7917185,TRUE,94
127,913699.9129,2716380.574,258,914411.3786,2716030.576,48,793.3748328,793.3748328,0,TRUE,116.1943899,TRUE,95
258,914411.3786,2716030.576,127,913699.9129,2716380.574,48,793.3748328,793.3748328,0,FALSE,296.1943899,TRUE,95
258,914411.3786,2716030.576,325,914651.6459,2715971.519,49,247.5550795,247.5550795,0,TRUE,103.8094658,TRUE,98
325,914651.6459,2715971.519,258,914411.3786,2716030.576,49,247.5550795,247.5550795,0,FALSE,283.8094658,TRUE,98
325,914651.6459,2715971.519,393,914968.6091,2715952.63,50,317.7466618,317.7466618,0,TRUE,93.41036021,TRUE,99
393,914968.6091,2715952.63,325,914651.6459,2715971.519,50,317.7466618,317.7466618,0,FALSE,273.4103602,TRUE,99
393,914968.6091,2715952.63,411,915100.0581,2715954.374,51,131.4681913,131.4681913,0,TRUE,89.23969835,TRUE,102
411,915100.0581,2715954.374,393,914968.6091,2715952.63,51,131.4681913,131.4681913,0,FALSE,269.2396984,TRUE,102
411,915100.0581,2715954.374,480,915733.8243,2716151.096,52,664.5323173,664.5323173,0,TRUE,72.75561009,TRUE,103
480,915733.8243,2716151.096,411,915100.0581,2715954.374,52,664.5323173,664.5323173,0,FALSE,252.7556101,TRUE,103
480,915733.8243,2716151.096,847,917718.1236,2716982.543,53,2158.110171,2158.110171,0,TRUE,67.26569227,TRUE,106
847,917718.1236,2716982.543,480,915733.8243,2716151.096,53,2158.110171,2158.110171,0,FALSE,247.2656923,TRUE,106
847,917718.1236,2716982.543,1031,918889.9251,2717217.29,54,1232.057336,1232.057336,0,TRUE,78.67185982,TRUE,107
1031,918889.9251,2717217.29,847,917718.1236,2716982.543,54,1232.057336,1232.057336,0,FALSE,258.6718598,TRUE,107
1031,918889.9251,2717217.29,1164,919829.1136,2717161.436,55,941.2872257,941.2872257,0,TRUE,93.40344208,TRUE,110
1164,919829.1136,2717161.436,1031,918889.9251,2717217.29,55,941.2872257,941.2872257,0,FALSE,273.4034421,TRUE,110
